link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/M%C3%AC+Qu%E1%BA%A3ng+%E1%BA%BEch+b%E1%BA%BFp+Trang/data=!4m7!3m6!1s0x314219caeead191d:0x7bf5a315d7a2e786!8m2!3d16.0620258!4d108.2163986!16s%2Fg%2F11h4mpk4m1!19sChIJHRmt7soZQjERhuei1xWj9Xs?authuser=0&hl=vi&rclk=1,Mì Quảng Ếch bếp Trang,3.8,910,Nhà hàng,441 Ông Ích Khiêm,
https://www.google.com/maps/place/B%C3%A1nh+Tr%C3%A1ng+Cu%E1%BB%91n+Th%E1%BB%8Bt+Heo/data=!4m7!3m6!1s0x314219e8cf95f719:0x5d69eec6a94f38aa!8m2!3d16.0361803!4d108.2237454!16s%2Fg%2F11j00st5pq!19sChIJGfeVz-gZQjERqjhPqcbuaV0?authuser=0&hl=vi&rclk=1,Bánh Tráng Cuốn Thịt Heo,4.2,13,Nhà hàng,460 Đ. 2 Tháng 9,
https://www.google.com/maps/place/C%C6%A1m+g%C3%A0+A.H%E1%BA%A3i/data=!4m7!3m6!1s0x31421834a6cb26e9:0xe672cf329924a1e6!8m2!3d16.0653555!4d108.2198541!16s%2Fg%2F1hc5jl5_3!19sChIJ6SbLpjQYQjER5qEkmTLPcuY?authuser=0&hl=vi&rclk=1,Cơm gà A.Hải,4.0,1442,Món gà,100 Thái Phiên,
https://www.google.com/maps/place/R%C3%B4+-+B%C3%AA+Thui+C%E1%BA%A7u+M%E1%BB%91ng/data=!4m7!3m6!1s0x31421911cf2600ab:0x12603be9698adf8!8m2!3d16.0588853!4d108.1752042!16s%2Fg%2F11g6ypwkwp!19sChIJqwAmzxEZQjER-K2Ylr4DJgE?authuser=0&hl=vi&rclk=1,Rô - Bê Thui Cầu Mống,4.0,70,Nhà hàng,08 Bắc Sơn,
https://www.google.com/maps/place/C%C3%B4+Thu%E1%BB%B7+-+Order+%C4%91%E1%BB%93+BBQ+-+H%E1%BA%A3i+s%E1%BA%A3n+%C6%B0%E1%BB%9Bp+s%E1%BA%B5n+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142170daf53661d:0xcbc8c71bf1e93611!8m2!3d16.0496812!4d108.2395763!16s%2Fg%2F11fvpsv067!19sChIJHWZTrw0XQjERETbp8RvHyMs?authuser=0&hl=vi&rclk=1,Cô Thuỷ - Order đồ BBQ - Hải sản ướp sẵn tại Đà Nẵng,4.9,10,Quán ăn nhỏ,137 Đỗ Bá,
https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+c%C3%A1+B%C3%A0+Hoa/data=!4m7!3m6!1s0x314219ccccba4c3b:0xa81ae8508c9d903e!8m2!3d16.0638499!4d108.2215014!16s%2Fg%2F1hd_x1_7v!19sChIJO0y6zMwZQjERPpCdjFDoGqg?authuser=0&hl=vi&rclk=1,Bún chả cá Bà Hoa,4.2,465,Quán ăn nhỏ,27 Lê Hồng Phong,
https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+c%C3%A1+H%E1%BB%9Dn/data=!4m7!3m6!1s0x31421830bf37a769:0x8f1eba28598104ed!8m2!3d16.0741012!4d108.221255!16s%2Fg%2F11r8_gz51!19sChIJaac3vzAYQjER7QSBWSi6Ho8?authuser=0&hl=vi&rclk=1,Bún chả cá Hờn,4.2,1047,Nhà hàng,113/3 Nguyễn Chí Thanh,
https://www.google.com/maps/place/M%C3%AC+Qu%E1%BA%A3ng+Thi/data=!4m7!3m6!1s0x314219c97f0e89d7:0xa06462fa40ebdaad!8m2!3d16.0585457!4d108.2172243!16s%2Fg%2F11btt8vl8w!19sChIJ14kOf8kZQjERrdrrQPpiZKA?authuser=0&hl=vi&rclk=1,Mì Quảng Thi,4.3,291,Quán mì,251 Hoàng Diệu,
https://www.google.com/maps/place/B%C3%BAn+Ch%E1%BA%A3+C%C3%A1/data=!4m7!3m6!1s0x314219cb0ef33e1d:0x6ef76f0c842f9635!8m2!3d16.0619387!4d108.2181244!16s%2Fg%2F11j1hyllbb!19sChIJHT7zDssZQjERNZYvhAxv924?authuser=0&hl=vi&rclk=1,Bún Chả Cá,,0,Nhà hàng,119 Đ. Lê Đình Dương,
https://www.google.com/maps/place/Qu%C3%A1n+Thanh+H%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x314219b50494d06f:0x39ca989665b32cf6!8m2!3d16.0643241!4d108.2093755!16s%2Fg%2F1v82zkv6!19sChIJb9CUBLUZQjER9iyzZZaYyjk?authuser=0&hl=vi&rclk=1,Quán Thanh Hương,4.0,148,Quán bia,60 Văn Cao,
https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+Obama-b%C3%BAn+%E1%BB%91c+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142194a7cd241ab:0x4e1e213c6e631572!8m2!3d16.0505987!4d108.2204988!16s%2Fg%2F11h464np2s!19sChIJq0HSfEoZQjERchVjbjwhHk4?authuser=0&hl=vi&rclk=1,Bún chả Obama-bún ốc tại Đà Nẵng,4.2,21,Nhà hàng,11 Núi Thành,
https://www.google.com/maps/place/C%C6%A1m+t%E1%BA%A5m+M%E1%BB%99c+S%C3%A0i+G%C3%B2n+-+%C4%82n+ngon+uy+t%C3%ADn+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng+-+B%C3%BAn+ch%E1%BA%A3+ram+th%E1%BB%8Bt+n%C6%B0%E1%BB%9Bng+S%C3%A0i+G%C3%B2n/data=!4m7!3m6!1s0x3142194b9cd43d8b:0xeed96bdfa2dc98c6!8m2!3d16.0656879!4d108.2077343!16s%2Fg%2F11sqpr5ctp!19sChIJiz3UnEsZQjERxpjcot9r2e4?authuser=0&hl=vi&rclk=1,Cơm tấm Mộc Sài Gòn - Ăn ngon uy tín tại Đà Nẵng - Bún chả ram thịt nướng Sài Gòn,5.0,4,Quán ăn nhỏ,08 Phan Thanh,
https://www.google.com/maps/place/B%C3%A1nh+b%C3%A8o+B%C3%A0+B%C3%A9/data=!4m7!3m6!1s0x314219cb4397a333:0x41c41d176d8e928c!8m2!3d16.0631!4d108.218979!16s%2Fg%2F11c51vfwf4!19sChIJM6OXQ8sZQjERjJKObRcdxEE?authuser=0&hl=vi&rclk=1,Bánh bèo Bà Bé,4.1,411,Món ăn Việt Nam,100 Hoàng Văn Thụ,
https://www.google.com/maps/place/%E1%BA%A8m+th%E1%BB%B1c+H%C3%A0+N%E1%BB%99i+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314217dfb0888d7d:0xc5a1f1ec08e71b5c!8m2!3d16.0481768!4d108.245786!16s%2Fg%2F11fv49wt1q!19sChIJfY2IsN8XQjERXBvnCOzxocU?authuser=0&hl=vi&rclk=1,Ẩm thực Hà Nội tại Đà Nẵng,5.0,1,Nhà hàng,49 An Thượng 5,
https://www.google.com/maps/place/Qu%C3%A1n+C%C6%A1m+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421855a04f3841:0xe6ea665e7291ea95!8m2!3d16.0695747!4d108.1919073!16s%2Fg%2F11cm0fkwzv!19sChIJQThPoFUYQjERleqRcl5m6uY?authuser=0&hl=vi&rclk=1,Quán Cơm Đà Nẵng,4.1,17,Nhà hàng,25 Hà Huy Tập,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+Minh+Ho%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+t%C6%B0%C6%A1i+ngon+gi%C3%A1+r%E1%BA%BB+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142193e53134acb:0xc0a3cfef993eca5a!8m2!3d16.0720511!4d108.1945451!16s%2Fg%2F11sr71cwvt!19sChIJy0oTUz4ZQjERWso-me_Po8A?authuser=0&hl=vi&rclk=1,Quán Nhậu Minh Hoàng hải sản tươi ngon giá rẻ tại Đà Nẵng,3.4,9,Nhà hàng,845 Nguyễn Tất Thành,
https://www.google.com/maps/place/Qu%C3%A1n+%C4%90%E1%BA%A1i+L%E1%BB%99c/data=!4m7!3m6!1s0x314219cea5ea3593:0x6aa8d61b591a9f67!8m2!3d16.0579386!4d108.2209167!16s%2Fg%2F11ggz983d5!19sChIJkzXqpc4ZQjERZ58aWRvWqGo?authuser=0&hl=vi&rclk=1,Quán Đại Lộc,4.3,502,Món ăn Việt Nam,97 Trưng Nữ Vương,
https://www.google.com/maps/place/Qu%C3%A1n+B%C3%A9+M%E1%BA%B7n+-+H%E1%BA%A3i+s%E1%BA%A3n+t%C6%B0%C6%A1i+s%E1%BB%91ng+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142177e2337b745:0x1489c230ee739854!8m2!3d16.0818199!4d108.2472798!16s%2Fg%2F12ltdh_4z!19sChIJRbc3I34XQjERVJhz7jDCiRQ?authuser=0&hl=vi&rclk=1,Quán Bé Mặn - Hải sản tươi sống Đà Nẵng,3.7,5185,Đồ hải sản,Lô 8 Võ Nguyên Giáp,
https://www.google.com/maps/place/74+Foods+-+M%C3%B3n+Ngon+Qu%E1%BA%A3ng+Tr%E1%BB%8B+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142196a70790acb:0x6fc88295af3525d4!8m2!3d16.092376!4d108.2325969!16s%2Fg%2F11t1gsjqlb!19sChIJywp5cGoZQjER1CU1r5WCyG8?authuser=0&hl=vi&rclk=1,74 Foods - Món Ngon Quảng Trị tại Đà Nẵng,5.0,17,Dành cho gia đình,259 Khúc Hạo,
https://www.google.com/maps/place/B%C3%BAn+ch%E1%BA%A3+c%C3%A1+B%C3%A0+L%E1%BB%AF/data=!4m7!3m6!1s0x3142184ae15c21a1:0x799bc7c73aa0c1fa!8m2!3d16.0665465!4d108.2111525!16s%2Fg%2F11ckkq_k4_!19sChIJoSFc4UoYQjER-sGgOsfHm3k?authuser=0&hl=vi&rclk=1,Bún chả cá Bà Lữ,4.2,1111,Quán mì,319 Hùng Vương,
https://www.google.com/maps/place/V%E1%BB%B1a+Cua+C%C3%A0+Mau+t%E1%BA%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142190547ed65ad:0xe268e68160fa783b!8m2!3d16.0668947!4d108.220677!16s%2Fg%2F11jcb1ntdl!19sChIJrWXtRwUZQjERO3j6YIHmaOI?authuser=0&hl=vi&rclk=1,Vựa Cua Cà Mau tại Đà Nẵng,4.8,4,Quán ăn nhỏ,158a Nguyễn Chí Thanh,
