link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+%C4%90%C3%AAm/data=!4m7!3m6!1s0x3142181fed2896cf:0x472ca7e9d21f2a75!8m2!3d16.0862184!4d108.2363347!16s%2Fg%2F11q2yqq0xc!19sChIJz5Yo7R8YQjERdSof0umnLEc?authuser=0&hl=vi&rclk=1,Quán Nhậu Đêm,,0,Nhà hàng,529 Trần Nhân Tông,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+%E1%BB%9At+%C4%90%E1%BB%8F/data=!4m7!3m6!1s0x3142198e7b6c36ad:0x66945cd32ba22b7b!8m2!3d16.0812038!4d108.2119197!16s%2Fg%2F11gltwzq99!19sChIJrTZse44ZQjEReyuiK9NclGY?authuser=0&hl=vi&rclk=1,Quán Nhậu Ớt Đỏ,3.8,56,Quán bia,197 Nguyễn Tất Thành,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+Ly+Ly+2/data=!4m7!3m6!1s0x314219c51defc8b5:0x8ee862b27a8b1c66!8m2!3d16.0777267!4d108.1730425!16s%2Fg%2F11gw36pkyd!19sChIJtcjvHcUZQjERZhyLerJi6I4?authuser=0&hl=vi&rclk=1,Quán Nhậu Ly Ly 2,4.3,40,Nhà hàng,1659 Nguyễn Tất Thành,
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+208/data=!4m7!3m6!1s0x314219b172e28991:0x7fe6872439dbddac!8m2!3d16.0587659!4d108.2055565!16s%2Fg%2F11b67n9gnk!19sChIJkYnicrEZQjERrN3bOSSH5n8?authuser=0&hl=vi&rclk=1,Quán Nhậu 208,,0,Nhà hàng,208 Nguyễn Tri Phương,
https://www.google.com/maps/place/Qu%C3%A1n+H%E1%BA%A3i+S%E1%BA%A3n+Ba+L%C3%A9p/data=!4m7!3m6!1s0x31421838dc396905:0xaf5eed5b2d5d3547!8m2!3d16.0802605!4d108.2165669!16s%2Fg%2F11fy4v75q3!19sChIJBWk53DgYQjERRzVdLVvtXq8?authuser=0&hl=vi&rclk=1,Quán Hải Sản Ba Lép,4.3,32,Quán ăn nhỏ,"36J8+4J4, Đ. Đầm Rong 2",
https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+B%C3%ACnh+D%C3%A2n+12/data=!4m7!3m6!1s0x3142183bf557c941:0x15504593e09cd2c9!8m2!3d16.080978!4d108.221405!16s%2Fg%2F11f4qxmzsw!19sChIJQclX9TsYQjERydKc4JNFUBU?authuser=0&hl=vi&rclk=1,Quán Nhậu Bình Dân 12,4.5,2,Món ăn Việt Nam,12 Phan Bội Châu,
https://www.google.com/maps/place/H%E1%BB%87+Th%E1%BB%91ng+Nh%C3%A0+H%C3%A0ng+D%C3%AA+Ngh%C4%A9a/data=!4m7!3m6!1s0x3142176295034d89:0x74d9751a03a700d!8m2!3d16.0495941!4d108.239138!16s%2Fg%2F11b7gq4swd!19sChIJiU0DlWIXQjERDXA6oFGXTQc?authuser=0&hl=vi&rclk=1,Hệ Thống Nhà Hàng Dê Nghĩa,4.2,809,Món ăn Việt Nam,145 Đỗ Bá,
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+H%E1%BA%A3i+Huy%E1%BB%81n/data=!4m7!3m6!1s0x314219ca0f1d09c1:0xd17f1dc3ee48ec16!8m2!3d16.0816843!4d108.2145794!16s%2Fg%2F11j0tw9_s0!19sChIJwQkdD8oZQjERFuxI7sMdf9E?authuser=0&hl=vi&rclk=1,Quán nhậu Hải Huyền,4.4,23,Nhà hàng,60 Thanh Sơn,
https://www.google.com/maps/place/NH%E1%BA%ACU+B%C3%8CNH+D%C3%82N+-+NG%E1%BB%8CC+%C3%81NH/data=!4m7!3m6!1s0x314219d1f77fd3c9:0xba5e794f944c322!8m2!3d16.0725127!4d108.1814135!16s%2Fg%2F11hszdgm4w!19sChIJydN_99EZQjERIsNE-ZTnpQs?authuser=0&hl=vi&rclk=1,NHẬU BÌNH DÂN - NGỌC ÁNH,,0,Quán ăn nhỏ,127 Yên Khê 2,
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+S%C6%A1n/data=!4m7!3m6!1s0x3142175c588211bf:0xecef0d046b82bd29!8m2!3d16.0719521!4d108.2323371!16s%2Fg%2F11gxfl7pkm!19sChIJvxGCWFwXQjERKb2CawQN7-w?authuser=0&hl=vi&rclk=1,Quán nhậu Sơn,3.8,15,Nhà hàng,Đầu đường Phạm Văn Đồng,
