link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/%C4%90%E1%BB%99ng+T%C3%A0ng+Ch%C6%A1n/data=!4m7!3m6!1s0x31421188167d744b:0x379269e25075db8c!8m2!3d16.0043808!4d108.2643145!16s%2Fg%2F11fl5f1l_4!19sChIJS3R9FogRQjERjNt1UOJpkjc?authuser=0&hl=vi&rclk=1,Động Tàng Chơn,4.5,8,Điểm thu hút khách du lịch,"2737+QP4, Hòn Thủy Sơn",
https://www.google.com/maps/place/L%C3%A0ng+Toom+Sara+-+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3141f7ea0ab29eab:0x45782a42d825362!8m2!3d15.9574625!4d107.994954!16s%2Fg%2F11jfbfhxfl!19sChIJq56yCur3QTERYlOCLaSCVwQ?authuser=0&hl=vi&rclk=1,Làng Toom Sara - Đà Nẵng,4.4,37,Điểm thu hút khách du lịch,XX4V+XXP,
https://www.google.com/maps/place/B%E1%BA%A3o+t%C3%A0ng+H%E1%BB%93+Ch%C3%AD+Minh+chi+nh%C3%A1nh+qu%C3%A2n+khu+5/data=!4m7!3m6!1s0x314219c69cf3c7a3:0x2927993f5153d336!8m2!3d16.0486814!4d108.217581!16s%2Fm%2F011py73s!19sChIJo8fznMYZQjERNtNTUT-ZJyk?authuser=0&hl=vi&rclk=1,Bảo tàng Hồ Chí Minh chi nhánh quân khu 5,4.2,866,Điểm thu hút khách du lịch,"26X9+F2G, Duy Tân",
https://www.google.com/maps/place/Ch%E1%BB%A3+%C4%90%C3%AAm+S%C6%A1n+Tr%C3%A0/data=!4m7!3m6!1s0x3142195a335892bd:0x8f53976f3c0fe60!8m2!3d16.0615978!4d108.2319855!16s%2Fg%2F11gycz_b_2!19sChIJvZJYM1oZQjERYP7A83Y59Qg?authuser=0&hl=vi&rclk=1,Chợ Đêm Sơn Trà,4.1,3528,Chợ đêm,Mai Hắc Đế,
https://www.google.com/maps/place/Ch%C3%B9a+Nam+S%C6%A1n/data=!4m7!3m6!1s0x31421a38627b6fd7:0x68d6c6f71d6a2ee8!8m2!3d15.9986892!4d108.2051553!16s%2Fg%2F11gzg545q!19sChIJ1297YjgaQjER6C5qHffG1mg?authuser=0&hl=vi&rclk=1,Chùa Nam Sơn,4.7,1121,Điểm thu hút khách du lịch,"X6X4+F3C, Nguyễn Khả Trạc",
https://www.google.com/maps/place/B%E1%BA%A3o+t%C3%A0ng+M%E1%BB%B9+thu%E1%BA%ADt+%C4%90%C3%A0+N%E1%BA%B5ng+-+Da+Nang+Fine+Arts+Museum/data=!4m7!3m6!1s0x314218368e61cbef:0xf1549bd773be2c92!8m2!3d16.0712986!4d108.2177249!16s%2Fg%2F11c1nvrp3j!19sChIJ78thjjYYQjERkiy-c9ebVPE?authuser=0&hl=vi&rclk=1,Bảo tàng Mỹ thuật Đà Nẵng - Da Nang Fine Arts Museum,4.3,509,Điểm thu hút khách du lịch,78 Đ. Lê Duẩn,
https://www.google.com/maps/place/Ch%C3%B9a+Non+N%C6%B0%E1%BB%9Bc/data=!4m7!3m6!1s0x314210c62c63037d:0xb168fc4503bf59a3!8m2!3d16.0042119!4d108.2643437!16s%2Fg%2F11h17yz09!19sChIJfQNjLMYQQjERo1m_A0X8aLE?authuser=0&hl=vi&rclk=1,Chùa Non Nước,4.4,2552,Điểm thu hút khách du lịch,Hòn Thủy Sơn,
https://www.google.com/maps/place/Khu+du+l%E1%BB%8Bch+sinh+th%C3%A1i+C%E1%BA%A9m+N%C3%AA/data=!4m7!3m6!1s0x31421b29c86cb333:0xbde7a7575aa252da!8m2!3d15.9931677!4d108.1763025!16s%2Fg%2F11rc4vpvd8!19sChIJM7NsyCkbQjER2lKiWlen570?authuser=0&hl=vi&rclk=1,Khu du lịch sinh thái Cẩm Nê,,0,Điểm thu hút khách du lịch,X5VG+7G7,
https://www.google.com/maps/place/%C4%90%C3%ACnh+l%C3%A0ng+H%E1%BA%A3i+Ch%C3%A2u/data=!4m7!3m6!1s0x314218346535bb6d:0x6893d1697e9d738b!8m2!3d16.0677019!4d108.2192454!16s%2Fg%2F1hc8c_9jj!19sChIJbbs1ZTQYQjERi3OdfmnRk2g?authuser=0&hl=vi&rclk=1,Đình làng Hải Châu,4.6,31,Điểm thu hút khách du lịch,"3699+3MQ, K48 Phan Châu Trinh",
https://www.google.com/maps/place/V%C6%B0%E1%BB%9Dn+c%C3%BAc+h%E1%BB%8Da+mi+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421b259752d28b:0x795a993517d178b8!8m2!3d16.0158411!4d108.187718!16s%2Fg%2F11h91cn843!19sChIJi9JSlyUbQjERuHjRFzWZWnk?authuser=0&hl=vi&rclk=1,Vườn cúc họa mi Đà Nẵng,4.8,16,Điểm thu hút khách du lịch,258Q+83P,
https://www.google.com/maps/place/Qu%E1%BB%91c+T%E1%BB%B1+Tam+Thai/data=!4m7!3m6!1s0x314210c47c5ff7f7:0xc6ca526754ea96b8!8m2!3d16.0038742!4d108.2627827!16s%2Fg%2F11g6rkyzjx!19sChIJ9_dffMQQQjERuJbqVGdSysY?authuser=0&hl=vi&rclk=1,Quốc Tự Tam Thai,4.4,76,Điểm thu hút khách du lịch,"2737+G4V, Hòn Thủy Sơn",
https://www.google.com/maps/place/Mikazuki+Water+Park+365/data=!4m7!3m6!1s0x31421991a401ca65:0xae18cd4b35f842b5!8m2!3d16.0920725!4d108.144227!16s%2Fg%2F11qpt4zjg9!19sChIJZcoBpJEZQjERtUL4NUvNGK4?authuser=0&hl=vi&rclk=1,Mikazuki Water Park 365,4.2,386,Điểm thu hút khách du lịch,Đường Vào Khu DL Xuân Thiều,
https://www.google.com/maps/place/Su%E1%BB%91i+%C4%90%C3%A1/data=!4m7!3m6!1s0x31423d5b876fe615:0x90e9dfb42a670bdf!8m2!3d16.1141749!4d108.2557284!16s%2Fg%2F11fy_n7512!19sChIJFeZvh1s9QjER3wtnKrTf6ZA?authuser=0&hl=vi&rclk=1,Suối Đá,4.2,26,Điểm thu hút khách du lịch,"4774+M79, Lương Hữu Khánh",
