link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Khu+Du+L%E1%BB%8Bch+Th%E1%BB%A7y+V%C3%A2n+S%C6%A1n/data=!4m7!3m6!1s0x314221a8a67ea115:0x9939beef442823fa!8m2!3d16.1597209!4d108.1069439!16s%2Fg%2F1hc509841!19sChIJFaF-pqghQjER-iMoRO--OZk?authuser=0&hl=vi&rclk=1,Khu Du Lịch Thủy Vân Sơn,3.5,47,Điểm thu hút khách du lịch,"5454+VQP, Đường Không Tên",
https://www.google.com/maps/place/Cocobay+Danang/data=!4m7!3m6!1s0x31421765255ded5b:0xb8c06c5cbdd76281!8m2!3d16.0497241!4d108.2473006!16s%2Fg%2F11hctnp9n4!19sChIJW-1dJWUXQjERgWLXvVxswLg?authuser=0&hl=vi&rclk=1,Cocobay Danang,4.9,7,Trung tâm vui chơi giải trí,"26XW+VWM, An Thượng 2",
https://www.google.com/maps/place/B%C3%A3i+bi%E1%BB%83n+Nguy%E1%BB%85n+T%E1%BA%A5t+Th%C3%A0nh/data=!4m7!3m6!1s0x314218e62daaaaab:0x9eb40be6b1263464!8m2!3d16.0795435!4d108.1708345!16s%2Fg%2F11hd7jpdzk!19sChIJq6qqLeYYQjERZDQmseYLtJ4?authuser=0&hl=vi&rclk=1,Bãi biển Nguyễn Tất Thành,4.5,413,Điểm thu hút khách du lịch,"35HC+R88, Nguyễn Tất Thành",
https://www.google.com/maps/place/Tr%C6%B0%E1%BB%A3t+b%C4%83ng+Vinpearlland/data=!4m7!3m6!1s0x3142182eddac3f1d:0xda42edb30c975d6d!8m2!3d16.0711448!4d108.230771!16s%2Fg%2F11bzrpm40c!19sChIJHT-s3S4YQjERbV2XDLPtQto?authuser=0&hl=vi&rclk=1,Trượt băng Vinpearlland,4.3,68,Sân trượt băng,"Vincom Plaza, 910A Ngô Quyền",
https://www.google.com/maps/place/Khu+Vui+Ch%C6%A1i+Gi%E1%BA%A3i+Tr%C3%AD+Game+Club/data=!4m7!3m6!1s0x314217f5708f349b:0x701f3a880ac5ad1c!8m2!3d16.0874499!4d108.2385467!16s%2Fg%2F11qg2g8cjc!19sChIJmzSPcPUXQjERHK3FCog6H3A?authuser=0&hl=vi&rclk=1,Khu Vui Chơi Giải Trí Game Club,,0,·,,
https://www.google.com/maps/place/The+Flying+Kirins/data=!4m7!3m6!1s0x314219b8ded0801d:0x4368b0e5f0bd625f!8m2!3d16.041615!4d108.2278533!16s%2Fg%2F11fk3f6_bf!19sChIJHYDQ3rgZQjERX2K98OWwaEM?authuser=0&hl=vi&rclk=1,The Flying Kirins,3.0,3,Trò chơi cưỡi ngựa/lái xe ở công viên giải trí,Unnamed Road,
https://www.google.com/maps/place/Beau+point+de+vue/data=!4m7!3m6!1s0x31423ddd794ddbf9:0x35e98d51dd257c6!8m2!3d16.1191929!4d108.2718881!16s%2Fg%2F11s2y2lzlk!19sChIJ-dtNed09QjERxlfSHdWYXgM?authuser=0&hl=vi&rclk=1,Beau point de vue,,0,Điểm thu hút khách du lịch,479C+MQ,
https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn+Cung+Thi%E1%BA%BFu+nhi+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421991a4edff13:0xb9eb96e67bfb90b0!8m2!3d16.03886!4d108.2240549!16s%2Fg%2F11ndvvxwxc!19sChIJE__tpJEZQjERsJD7e-aW67k?authuser=0&hl=vi&rclk=1,Công viên Cung Thiếu nhi Đà Nẵng,4.5,2,Công viên,"26QF+GJV, Đ. 2 Tháng 9",
https://www.google.com/maps/place/Th%C3%A1c+Th%E1%BA%A7n+M%E1%BA%B7t+Tr%E1%BB%9Di/data=!4m7!3m6!1s0x3141f7d8d578b153:0x90457f9bc5e05b01!8m2!3d15.9984304!4d107.9878797!16s%2Fg%2F11t0n9jrnf!19sChIJU7F41dj3QTERAVvgxZt_RZA?authuser=0&hl=vi&rclk=1,Thác Thần Mặt Trời,5.0,2,Điểm thu hút khách du lịch,XXXQ+95C,
https://www.google.com/maps/place/B%E1%BA%A3o+t%C3%A0ng+H%E1%BB%93+Ch%C3%AD+Minh+chi+nh%C3%A1nh+qu%C3%A2n+khu+5/data=!4m7!3m6!1s0x314219c69cf3c7a3:0x2927993f5153d336!8m2!3d16.0486814!4d108.217581!16s%2Fm%2F011py73s!19sChIJo8fznMYZQjERNtNTUT-ZJyk?authuser=0&hl=vi&rclk=1,Bảo tàng Hồ Chí Minh chi nhánh quân khu 5,4.2,866,Điểm thu hút khách du lịch,"26X9+F2G, Duy Tân",
https://www.google.com/maps/place/B%C3%A3i+Y%C3%AAn+Ng%E1%BB%B1a/data=!4m7!3m6!1s0x3142232efa46f19b:0x5f4e778c9659a93c!8m2!3d16.1478869!4d108.2352196!16s%2Fg%2F11pwrwbj3y!19sChIJm_FG-i4jQjERPKlZlox3Tl8?authuser=0&hl=vi&rclk=1,Bãi Yên Ngựa,4.2,5,Điểm thu hút khách du lịch,46XP+535,
https://www.google.com/maps/place/Khu+Vui+Ch%C6%A1i+Gi%E1%BA%A3i+Tr%C3%AD+S%C6%A1n+Tr%C3%A0/data=!4m7!3m6!1s0x314217992978a63b:0x7b42460d01bd732!8m2!3d16.0989878!4d108.2546609!16s%2Fg%2F11rzckhqvr!19sChIJO6Z4KZkXQjERMtcb0GAktAc?authuser=0&hl=vi&rclk=1,Khu Vui Chơi Giải Trí Sơn Trà,4.0,1,Sân chơi,3 Hoàng Sa,
https://www.google.com/maps/place/Qu%E1%BA%A7y+l%E1%BB%85+t%C3%A2n+Ga+th%C3%A1c+T%C3%B3c+Ti%C3%AAn/data=!4m7!3m6!1s0x3141f60e8810d4d9:0x2c26033542f4299d!8m2!3d16.02693!4d108.0310383!16s%2Fg%2F11g6xrt3xb!19sChIJ2dQQiA72QTERnSn0QjUDJiw?authuser=0&hl=vi&rclk=1,Quầy lễ tân Ga thác Tóc Tiên,4.4,70,Công viên giải trí,22GJ+QCF,
